sample_name,CST,oCST,center_name,experiment_design_description,instrument_model,library_construction_protocol,linker,orig_name,project_name,run_center,run_date,run_prefix,sample_plate,target_gene,target_subfragment,well_description,well_id,qiita_prep_id,birthplace,cage,env_biome,env_feature,env_material,env_package,facility,geo_loc_name,host_age,host_age_units,host_body_habitat,host_body_product,host_body_site,host_common_name,host_life_stage,host_scientific_name,mouse,host_subject_id,host_taxid,qiita_study_id,room_number,sample_type,scientific_name,taxon_id,tp_char,title,timepoint,treatment,trx,tube_number,Description
12502.6T14,2,5,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6T14,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_6T14_H10,H10,8285,Jackson Labs,C20,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T14,T14,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO,3,225,Vaginal lavage day 0
12502.1T15,2,5,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1T15,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_1T15_D4,D4,8285,Jackson Labs,C20,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T15,T15,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO,3,133,Vaginal lavage day 0
12502.2T15,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2T15,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_2T15_E10,E10,8285,Jackson Labs,C20,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T15,T15,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO,3,164,Vaginal lavage day 0
12502.3T15,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3T15,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_3T15_C1,C1,8285,Jackson Labs,C20,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T15,T15,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO,3,195,Vaginal lavage day 0
12502.6T15,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6T15,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_6T15_D2,D2,8285,Jackson Labs,C20,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T15,T15,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO,3,226,Vaginal lavage day 0
12502.0T16,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,0T16,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_0T16_F1,F1,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T16,T16,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d0,Impact of human milk oligosaccharides on mouse vaginal microbiota,0,pHMO,3,103,Vaginal lavage day 0
12502.1T16,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1T16,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_1T16_B10,B10,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T16,T16,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO,3,134,Vaginal lavage day 0
12502.2T16,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2T16,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_2T16_H1,H1,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T16,T16,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO,3,165,Vaginal lavage day 0
12502.3T16,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3T16,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_3T16_A10,A10,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T16,T16,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO,3,196,Vaginal lavage day 0
12502.0T17,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,0T17,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_0T17_F4,F4,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T17,T17,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d0,Impact of human milk oligosaccharides on mouse vaginal microbiota,0,pHMO,3,104,Vaginal lavage day 0
12502.1T17,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1T17,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_1T17_D5,D5,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T17,T17,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO,3,135,Vaginal lavage day 0
12502.2T17,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2T17,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_2T17_F6,F6,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T17,T17,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO,3,166,Vaginal lavage day 0
12502.3T17,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3T17,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_3T17_C11,C11,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T17,T17,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO,3,197,Vaginal lavage day 0
12502.0T18,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,0T18,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_0T18_D9,D9,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T18,T18,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d0,Impact of human milk oligosaccharides on mouse vaginal microbiota,0,pHMO,3,105,Vaginal lavage day 0
12502.1T18,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1T18,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_1T18_F12,F12,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T18,T18,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO,3,136,Vaginal lavage day 0
12502.2T18,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2T18,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_2T18_F11,F11,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T18,T18,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO,3,167,Vaginal lavage day 0
12502.3T18,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3T18,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_3T18_H11,H11,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T18,T18,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO,3,198,Vaginal lavage day 0
12502.0T19,2,5,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,0T19,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_0T19_D12,D12,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T19,T19,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d0,Impact of human milk oligosaccharides on mouse vaginal microbiota,0,pHMO,3,106,Vaginal lavage day 0
12502.1T19,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1T19,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_1T19_D3,D3,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T19,T19,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO,3,137,Vaginal lavage day 0
12502.2T19,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2T19,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_2T19_G6,G6,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T19,T19,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO,3,168,Vaginal lavage day 0
12502.3T19,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3T19,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_3T19_F2,F2,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T19,T19,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO,3,199,Vaginal lavage day 0
12502.6T19,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6T19,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_6T19_F3,F3,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T19,T19,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO,3,230,Vaginal lavage day 0
12502.1T20,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1T20,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_1T20_C7,C7,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T20,T20,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO,3,138,Vaginal lavage day 0
12502.2T20,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2T20,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_2T20_H3,H3,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T20,T20,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO,3,169,Vaginal lavage day 0
12502.3T20,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3T20,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_2_3T20_D2,D2,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T20,T20,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO,3,200,Vaginal lavage day 0
12502.6T20,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6T20,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_6T20_G3,G3,8285,Jackson Labs,C21,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T20,T20,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO,3,231,Vaginal lavage day 0
12502.0T21,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,0T21,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_3,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_3_0T21_A8,A8,8285,Jackson Labs,C22,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T21,T21,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d0,Impact of human milk oligosaccharides on mouse vaginal microbiota,0,pHMO,3,108,Vaginal lavage day 0
12502.1T21,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1T21,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_1T21_B1,B1,8285,Jackson Labs,C22,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T21,T21,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO,3,139,Vaginal lavage day 0
12502.2T21,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2T21,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_2T21_H1,H1,8285,Jackson Labs,C22,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T21,T21,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO,3,170,Vaginal lavage day 0
12502.3T21,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3T21,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_3T21_B4,B4,8285,Jackson Labs,C22,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T21,T21,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO,3,201,Vaginal lavage day 0
12502.6T21,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6T21,MoMI Seed Patras Dec19,UCSDMI,UCSDMI,MoMI_Seed_Patras_Dec19_1-3_Simpson_Rats_1-2_LIBR_58_S1_L001,MoMI_Seed_Patras_Dec19_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Dec19_Plate_1_6T21_E8,E8,8285,Jackson Labs,C22,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,T21,T21,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO,3,232,Vaginal lavage day 0
